,address,location,latitude,longtitude,type
1772,제주특별자치도 제주시 외도1동 523-3,우령2길 공원(78호)남측,33.488945,126.432166,clean
1773,제주특별자치도 제주시 외도1동 559-1,우령2길 주차장,33.487722,126.431736,clean
1774,제주특별자치도 제주시 외도1동 559-1,우령2길 주차장,33.487722,126.431736,clean
1775,제주특별자치도 제주시 외도1동 634-6,우령4길 공원(72호) 동측,33.486312,126.430355,clean
1776,제주특별자치도 제주시 외도1동 634-6,우령4길 공원(72호) 동측,33.486312,126.430355,clean
1777,제주특별자치도 제주시 외도1동 632-7,우정로16길 주차장,33.486463,126.428457,clean
1778,제주특별자치도 제주시 외도1동 632-7,우정로16길 주차장,33.486463,126.428457,clean
1779,제주특별자치도 제주시 우정로12길 30 옆,71호 공원 동남측(외도1동 492-11),33.487741,126.42752,clean
1780,제주특별자치도 제주시 외도1동 496-17,우령안1길 주차장내,33.488608,126.429466,clean
1781,제주특별자치도 제주시 외도1동 455-1,우령8길 공원(75호)서측,33.490814,126.427605,clean
1782,제주특별자치도 제주시 외도1동 440-7,주차장내,33.491694,126.428637,clean
1783,제주특별자치도 제주시 외도1동 417-6,주차장내  (골드하우스 동쪽),33.492519,126.429931,clean
1784,제주특별자치도 제주시 외도1동 417-6,주차장내  (골드하우스 동쪽),33.492519,126.429931,clean
1785,제주특별자치도 제주시 계명길 6-1,영신교회 앞 계명동 저류조 옆,33.488341,126.426142,clean
1786,제주특별자치도 제주시 연대마을길 25 옆,구 연대복지회관 옆,33.494595,126.426201,clean
1787,제주특별자치도 제주시 외도2동 2005번지 앞,사또비치 옆,33.493947,126.424174,clean
1788,제주특별자치도 제주시 대통길 96 앞,매일조아라연립 옆,33.485687,126.445248,clean
1789,제주특별자치도 제주시 도평길 40 옆,장군천 진입로 옆,33.479481,126.448191,clean
1790,제주특별자치도 제주시 도평동 935-6,도평길 73 앞 삼거리,33.478613,126.450605,clean
1791,제주특별자치도 제주시 도평동 579-1,신산마을길 주차장,33.490261,126.450142,clean
1792,제주특별자치도 제주시 내도7길 3,내도 성진슈퍼 앞,33.494706,126.443911,clean
1793,제주특별자치도 제주시 외도1동 438-3,어린이공원(73호) 동측,33.492282,126.427711,clean
1794,제주특별자치도 제주시 외도1동 530-4,주차장내 (도남오거리식당 앞),33.489296,126.433472,clean
1795,제주특별자치도 제주시 외도2동 332-2,월대5길 씨엔텔 동측,33.495392,126.432693,clean
1796,제주특별자치도 제주시 외동1동 453-1,주차장내 (분수공원 북쪽),33.492151,126.4339,clean
1797,제주특별자치도 제주시 내도동 231,논셋길 도로변,33.491033,126.441313,clean
1798,제주특별자치도 제주시 외도1동 523-3,어린이공원(78호) 동측,33.489553,126.432166,clean
1799,제주특별자치도 제주시 도근내길 13-4,동주민센터 동측주차장,33.492983,126.432802,clean
1800,제주특별자치도 제주시 도평동 1191-1,제1사라교 하천 앞,33.471709,126.446007,clean
1801,제주특별자치도 제주시 외도1동 2252-1,조부천 변,33.485586,126.421015,clean
1802,제주특별자치도 제주시 우평로 71-59서측,대한건재 남측,33.479617,126.450508,clean
1803,제주특별자치도 제주시 내도동 292-1,내도동 삼미주택 앞,33.493796,126.443984,clean
1804,제주특별자치도 제주시 내도동 351-8,내도 성진슈퍼 앞,33.494411,126.442153,clean
1805,제주특별자치도 제주시 내도3길 4,내도복지회관 앞,33.494999,126.439681,clean
1806,제주특별자치도 제주시 테우해안로 60,내도동 운동장 앞,33.496482,126.441444,clean
1807,제주특별자치도 제주시 내도동 534,내도포구옆 임당수횟집,33.496699,126.437411,clean
1808,제주특별자치도 제주시 계명3길 27-6,극락암 앞,33.485908,126.424888,clean
1809,제주특별자치도 제주시 우평로 311,송호빌라 앞,33.484903,126.433726,clean
1810,제주특별자치도 제주시 통물길 122,성지요양원 옆,33.483459,126.43788,clean
1811,제주특별자치도 제주시 도평동 1257-4,창오길(옹기장이어린이집 입구),33.478613,126.444112,clean
1812,제주특별자치도 제주시 장군내길 68-1,제주요양원,33.474925,126.448093,clean
1813,제주특별자치도 제주시 도평동 426-1,신산마을길 (중),33.482409,126.455853,clean
1814,제주특별자치도 제주시 도평동 1354,도평 다정빌라 옆,33.483006,126.446207,clean
1815,제주특별자치도 제주시 외도1동 609,조공포길 (부영동쪽도로상),33.488164,126.43482,clean
1816,제주특별자치도 제주시 도평동 956-2,혼디사랑요양원,33.475859,126.450977,clean
1817,제주특별자치도 제주시 도평동 523-1,나눔요양원,33.487233,126.452456,clean
1818,제주특별자치도 제주시 백포동길 (이호1동 613-7번지),동마을 입구 (도로),33.500483,126.461245,clean
1819,제주특별자치도 제주시 서해안로 (이호1동 346-1번지),동마을포구 옆 (도로),33.503222,126.46135,clean
1820,제주특별자치도 제주시 백포중길 (이호1동 554-2번지),장미어린이집 앞(도로),33.501993,126.458957,clean
1821,제주특별자치도 제주시 백포북길 (이호1동 361-2번지),서마을 무료주차장(도로),33.502602,126.457825,clean
1822,제주특별자치도 제주시 서해안로 (이호1동 375-27번지),불짜장 옆 (도로),33.501896,126.456219,clean
1823,제주특별자치도 제주시 백포서길9 (이호1동 455-4번지),이호동 주민센터 옆 (도유지),33.499786,126.458318,clean
1824,제주특별자치도 제주시 도리로 (이호1동 451-3번지),이호동 주민센터 버스승차대 옆(도로),33.498784,126.458266,clean
1825,제주특별자치도 제주시 항공남길 (이호1동 748-3번지),군산상회선과장 옆(도로),33.497328,126.45936,clean
1826,제주특별자치도 제주시 도리로 (이호1동1652-3),해수욕장 입구 (도로),33.496426,126.455259,clean
1827,제주특별자치도 제주시 테우해안로 (이호1동 1962번지),현사마을 동측입구(도로),33.49588,126.452292,clean
1828,제주특별자치도 제주시 테우해안로 (이호1동 1781-5번지),고향민박 앞(도로),33.497031,126.450089,clean
1829,제주특별자치도 제주시 일주서로 (이호1동 1923-3번지),현사마을 행운마트 옆(도로),33.495071,126.450617,clean
1830,제주특별자치도 제주시 현사길(이호1동 1788-10번지),현사마을 원장천 앞(국유지),33.497892,126.447244,clean
1831,제주특별자치도 제주시 덕지4길 (이호2동 1536-2번지),덕지답 북측(골왓)(도로),33.492844,126.454989,clean
1832,제주특별자치도 제주시 일주서로(이호1동 734-10번지),거룡낚시 옆 (도로),33.495386,126.460776,clean
1833,제주특별자치도 제주시 대동길 (이호2동 113-1번지),해락원 옆 (도로),33.493929,126.463334,clean
1834,제주특별자치도 제주시 대동길 (이호2동 1963-2번지),대일아파트 앞(도로),33.493279,126.463271,clean
1835,제주특별자치도 제주시 일주서로 (이호2동 802-7번지),해양호식당 옆(도로),33.494958,126.461057,clean
1836,제주특별자치도 제주시 오도길 (이호2동 845-9번지),풍경채 옆(도로),33.494,126.459992,clean
1837,제주특별자치도 제주시 오도길 (이호2동927-6번지),상원빌라 앞(도로),33.49312,126.460052,clean
1838,제주특별자치도 제주시 오도9길 (이호2동 1003-2번지),천지빌라 앞(도로),33.491386,126.459883,clean
1839,제주특별자치도 제주시 오도8길 31-1(이호2동 1962-1번지),송림빌라 앞(도로),33.493152,126.457373,clean
1840,제주특별자치도 제주시 오도길 (이호2동 1006-3번지),테아연립 동측(도로),33.491068,126.458407,clean
1841,제주특별자치도 제주시 이호2동 1396-5,민주빌라 서측 옆도로,33.490988,126.457519,clean
1842,제주특별자치도 제주시 테우해안로 (이호1동 1788-10),유진식당 앞 (국유지),33.497637,126.449118,clean
1843,제주특별자치도 제주시 일주서로(이호이동 1905-6),연도로 원장교 앞(도로),33.494419,126.448976,clean
1844,제주특별자치도 제주시 서해안로(이호일동 431-2),비취해수욕장 앞(이호렌드),33.500232,126.454989,clean
1845,제주특별자치도 제주시 서해안로(이호일동 1961-12),해녀탈의장 앞(도로),33.500856,126.455472,clean
1846,제주특별자치도 제주시 이호2동 861-3 체육공원 (입구),체육공원 (입구),33.49538,126.459161,clean
1847,제주특별자치도 제주시 도두1동 1876, 도두1동 1876,33.504326,126.471174,clean
1848,제주특별자치도 제주시 도두1동 1980-1, 도두1동 1980-1,33.503034,126.46872,clean
1849,제주특별자치도 제주시 도두1동 2461-1, 도두1동 2461-1,33.50215,126.467034,clean
1850,제주특별자치도 제주시 도두1동 2627, 도두1동 2627,33.504119,126.465766,clean
1851,제주특별자치도 제주시 도두1동 2620, 도두1동 2620,33.503997,126.465125,clean
1852,제주특별자치도 제주시 도두1동 2619-1, 도두1동 2619-1,33.504386,126.464715,clean
1853,제주특별자치도 제주시 도두1동 2630, 도두1동 2630,33.505886,126.465423,clean
1854,제주특별자치도 제주시 도두1동 2605-2, 도두1동 2605-2,33.506189,126.466984,clean
1855,제주특별자치도 제주시 도두1동 1201-2, 도두1동 1201-2,33.495651,126.474387,clean
1856,제주특별자치도 제주시 도두2동 177-2, 도두2동 177-2,33.495238,126.488545,clean
1857,제주특별자치도 제주시 도두2동 90-8, 도두2동 90-8,33.501113,126.490812,clean
1858,제주특별자치도 제주시 도두1동 2605-6, 도두1동 2605-6,33.504141,126.467303,clean
1859,제주특별자치도 제주시 도두1동 2605-5, 도두1동 2605-5,33.505073,126.467195,clean
1860,제주특별자치도 제주시 도두1동 1741-4, 도두1동 1741-4,33.508068,126.470163,clean
1861,제주특별자치도 제주시 도두2동 711, 도두2동 711,33.509967,126.481849,clean
1862,제주특별자치도 제주시 도두1동 2635-1, 도두1동 2635-1,33.506294,126.464798,clean
1863,제주특별자치도 제주시 도두1동 2632, 도두1동 2632,33.504996,126.463524,clean
1864,제주특별자치도 제주시 도두1동 1732-9, 도두1동 1732-9,33.509098,126.472084,clean
1865,제주특별자치도 제주시 도두2동 836-7, 도두2동 836-7,33.50975,126.47947,clean
1866,제주특별자치도 제주시 도두2동 1659-6, 도두2동 1659-6,33.50867,126.476202,clean
1867,제주특별자치도 제주시 도두2동 1621, 도두2동 1621,33.507401,126.475629,clean
1868,제주특별자치도 제주시 도두1동 1806-1, 도두1동 1806-1,33.504039,126.469161,clean
1869,제주특별자치도 제주시 도두1동 2332-11, 도두1동 2332-11,33.495862,126.468115,clean
1870,제주특별자치도 제주시 도두2동 1675-3, 도두2동 1675-3,33.509623,126.477784,clean
1871,제주특별자치도 제주시 도두2동 190, 도두2동 190,33.495168,126.486067,clean
1872,제주특별자치도 제주시 도두1동 2275, 도두1동 2275,33.493843,126.472795,clean
1873,제주특별자치도 제주시 도두1동 2430-1, 도두1동 2430-1,33.501528,126.465663,clean
1874,제주특별자치도 제주시 도두2동 1154, 도두2동 1154,33.495807,126.483463,clean
1875,제주특별자치도 제주시 도두1동 1654-8, 도두1동 1654-8,33.509184,126.475082,clean
1876,제주특별자치도 제주시 도두1동 2317, 도두1동 2317,33.494415,126.471113,clean
1877,제주특별자치도 서귀포시 대정읍 하모리 814-2,매일시장 뒤,33.2214203,126.2536304,clean
1878,제주특별자치도 서귀포시 대정읍 상모리 132-1,송악산대합실,33.2080393,126.2883118,clean
1879,제주특별자치도 서귀포시 대정읍 하모리 634-11,운진항 앞,33.2115487,126.2572048,clean
1880,제주특별자치도 서귀포시 대정읍 하모리 977-2,안나식당 동쪽,33.2233791,126.2491164,clean
1881,제주특별자치도 서귀포시 대정읍 상모리 2650-3,상모1리사무소 북쪽,33.2265457,126.2668667,clean
1882,제주특별자치도 서귀포시 대정읍 보성리 1577-1,마을회관 북쪽삼거리,33.2525967,126.2703351,clean
1883,제주특별자치도 서귀포시 대정읍 신평리 102,신장동,33.2641661,126.260113,clean
1884,제주특별자치도 서귀포시 대정읍 무릉리 132-1,인향동 노인회관앞,33.27839219,126.2460946,clean
1885,제주특별자치도 서귀포시 대정읍 무릉리 568-7,죄기동놀이터,33.273852,126.233692,clean
1886,제주특별자치도 서귀포시 대정읍 무릉리 973-1,평지동 마을회관,33.2812017,126.2238461,clean
1887,제주특별자치도 서귀포시 대정읍 동일리 274,동일2리사무소,33.257789,126.237018,clean
1888,제주특별자치도 서귀포시 대정읍 일과리 1509-2,어민회관,33.2467068,126.2229603,clean
1889,제주특별자치도 서귀포시 대정읍 일과리 1538-6,어민회관 서쪽,33.24778532,126.2239613,clean
1890,제주특별자치도 서귀포시 대정읍 영락리 1282-2,영락리사무소 뒤,33.25855534,126.2109754,clean
1891,제주특별자치도 서귀포시 대정읍 신도리 1408-1,신도1리사무소,33.27815516,126.191727,clean
1892,제주특별자치도 서귀포시 대정읍 신도리 2072-13,바자동삼거리,33.2843304,126.1824748,clean
1893,제주특별자치도 서귀포시 대정읍 신도리 2067-24,신도3리사무소,33.28669847,126.1845117,clean
1894,제주특별자치도 서귀포시 대정읍 신도리 1920-3,신도3리사무소 북쪽,33.2875297,126.184068,clean
1895,제주특별자치도 서귀포시 대정읍 신도리 3076-2,해녀탈의장 옆,33.2762978,126.1689502,clean
1896,제주특별자치도 서귀포시 대정읍 신도리 2633-4,방앗동네,33.2800877,126.1729316,clean
1897,제주특별자치도 서귀포시 대정읍 신도리 3094-1,어촌계창고,33.27680396,126.1732646,clean
1898,제주특별자치도 서귀포시 대정읍 무릉리 630-2,무릉2리사무소 맞은편,33.274715,126.234713,clean
1899,제주특별자치도 서귀포시 대정읍 영락리 279,독고동,33.262808,126.219175,clean
1900,제주특별자치도 서귀포시 대정읍 영락리 1747-4,하동삼거리,33.25301,126.203528,clean
1901,제주특별자치도 서귀포시 대정읍 영락리 1242-2,대합실 북쪽,33.261089,126.208721,clean
1902,제주특별자치도 서귀포시 대정읍 신평리 603-1,상동삼거리,33.2680094,126.2608707,clean
1903,제주특별자치도 서귀포시 대정읍 신평리 370-4,보건진료소 앞,33.2657306,126.2574763,clean
1904,제주특별자치도 서귀포시 대정읍 일과리 1467-1,서림슈퍼 맞은편,33.2428272,126.2257253,clean
1905,제주특별자치도 서귀포시 대정읍 안성리 1478-2,안성리사무소,33.2498172,126.2797699,clean
1906,제주특별자치도 서귀포시 대정읍 일과리 산1-8,농공단지 제주팩,33.2558601,126.2233987,clean
1907,제주특별자치도 서귀포시 대정읍 하모리 2121-28,신호등식당 북쪽,33.2267353,126.2478171,clean
1908,제주특별자치도 서귀포시 대정읍 상모리 3675-6,힐링타운 입구,33.2304382,126.2567619,clean
1909,제주특별자치도 서귀포시 대정읍 하모리 566-2,하모1리사무소 남쪽,33.2155073,126.2552011,clean
1910,제주특별자치도 서귀포시 대정읍 상모리 4083-1 ,진동산슈퍼 사거리,33.2211342,126.2582452,clean
1911,제주특별자치도 서귀포시 대정읍 가파리 70-6,가파리사무소,33.16601738,126.2737858,clean
1912,제주특별자치도 서귀포시 대정읍 가파리 210,상동항서쪽,33.174189,126.269952,clean
1913,제주특별자치도 서귀포시 대정읍 보성리 1587-1,보성리사무소내,33.25104042,126.2726369,clean
1914,제주특별자치도 서귀포시 대정읍 무릉리 943-15,평지동정류장,33.282145,126.223673,clean
1915,제주특별자치도 서귀포시 대정읍 하모리 1077-1,하모3리 사무소 주차장,33.2216472,126.2474475,clean
1916,제주특별자치도 서귀포시 대정읍 무릉리 2865-3,무릉1리사무소 동쪽,33.27051,126.203652,clean
1917,제주특별자치도 서귀포시 대정읍 무릉리 3314-8,무릉문화의집 앞,33.272613,126.198914,clean
1918,제주특별자치도 서귀포시 대정읍 무릉리 3473-3,전지동하우스,33.271775,126.1956,clean
1919,제주특별자치도 서귀포시 대정읍 무릉리 3097-1,전지동 마을안,33.26703581,126.1977281,clean
1920,제주특별자치도 서귀포시 대정읍 일과리 1516-3,일과2리사무소,33.2460174,126.2212179,clean
1921,제주특별자치도 서귀포시 대정읍 상모리 3872-3,상모대동경로당 앞 삼거리,33.22492908,126.2566674,clean
1922,제주특별자치도 서귀포시 대정읍 하모리 2128-6,토요시장 공중화장실,33.21795105,126.2507324,clean
1923,제주특별자치도 서귀포시 대정읍 구억리 788-3,상동입구 삼거리,33.27898594,126.2830577,clean
1924,제주특별자치도 서귀포시 대정읍 상모리 3970-2,상모아파트 동측공용주차장,33.2225613,126.2551503,clean
1925,제주특별자치도 서귀포시 대정읍 일과리 1303-9,일과1리 대수동 경로당 앞,33.2390056,126.2282013,clean
1926,제주특별자치도 서귀포시 대정읍 영락리 1173-1,영락리4통배수지앞 삼거리,33.264815,126.209829,clean
1927,제주특별자치도 서귀포시 대정읍 하모리 1403-2,한창기계,33.2267691,126.2527251,clean
1928,제주특별자치도 서귀포시 대정읍 보성리 2403 ,영어교육도시내A-20블럭,33.291012,126.282573,clean
1929,제주특별자치도 서귀포시 대정읍 구억리 1101,NLC스쿨 축구장 앞,33.295742,126.290595,clean
1930,제주특별자치도 서귀포시 대정읍 보성리 2424,영어교육도시내 삼정A,33.28408845,126.2742565,clean
1931,제주특별자치도 서귀포시 대정읍 하모리 765-6 ,서부보건소,33.2178503,126.2506219,clean
1932,제주특별자치도 서귀포시 대정읍 무릉리 3734-4,사장동 동쪽 입구 삼거리,33.262706,126.199916,clean
1933,제주특별자치도 서귀포시 대정읍 상모리 2669-3,구연청사무실 옆,33.22465075,126.2681181,clean
1934,제주특별자치도 서귀포시 대정읍 무릉리 1139-3,한길밭 사거리,33.276941,126.231927,clean
1935,제주특별자치도 서귀포시 대정읍 하모리 1191-1,서부 복지관 주차장,33.22390252,126.2478797,clean
1936,제주특별자치도 서귀포시 대정읍 상모리 3732-6,삼원자동차,33.2276168,126.2582134,clean
1937,제주특별자치도 서귀포시 대정읍 일과리 226 ,다솜어린이집 위쪽,33.2349363,126.2406848,clean
1938,제주특별자치도 서귀포시 대정읍 일과리 930,아일랜드 힐,33.2438356,126.2331552,clean
1939,제주특별자치도 서귀포시 대정읍 인성리 122-5,영오종합상사 아래 사거리,33.24736483,126.2849685,clean
1940,제주특별자치도 서귀포시 대정읍 구억리 293-1,그린빌 맞은편,33.2797067,126.2923557,clean
1941,제주특별자치도 서귀포시 대정읍 하모리 1331-2,남제주요양원,33.2302753,126.2510549,clean
1942,제주특별자치도 서귀포시 대정읍 하모리 908,일번지가든,33.2223248,126.2506917,clean
1943,제주특별자치도 서귀포시 대정읍 인성리 373-1,대정모텔 옆,33.2463156,126.2752816,clean
1944,제주특별자치도 서귀포시 대정읍 인성리 368-5 ,고을식당 맞은편,33.2474353,126.2754066,clean
1945,제주특별자치도 서귀포시 남원읍 남원리 1310-3,남원우체국 북쪽 100m,33.278714,126.7114169,clean
1946,제주특별자치도 서귀포시 남원읍 위미리 2885-5,흥진공업사 북쪽,33.274867,126.657318,clean
1947,제주특별자치도 서귀포시 남원읍 태흥리 553-8,태흥2리사무소 맞은편,33.287409,126.744811,clean
1948,제주특별자치도 서귀포시 남원읍 하례리 36-5,망장포 불광사 옆,33.262028,126.637806,clean
1949,제주특별자치도 서귀포시 남원읍 하례리 349-1,두레빌라 입구,33.26380496,126.6253176,clean
1950,제주특별자치도 서귀포시 남원읍 하례리 605-3,하례1리 노인회관 인근,33.269058,126.629101,clean
1951,제주특별자치도 서귀포시 남원읍 하례리 1713,학림동 버스정류장 옆,33.29333883,126.6078204,clean
1952,제주특별자치도 서귀포시 남원읍 신례리 855-2,중산간도로 휴애리 입구,33.285494,126.634263,clean
1953,제주특별자치도 서귀포시 남원읍 수망리 313-1,수망리 마을회관 옆,33.328019,126.713549,clean
1954,제주특별자치도 서귀포시 남원읍 남원리 1352-1,남원1리사무소 앞,33.277489,126.7133681,clean
1955,제주특별자치도 서귀포시 남원읍 남원리 207-10,남원읍사무소 북쪽 버스정류장,33.2806524,126.7186579,clean
1956,제주특별자치도 서귀포시 남원읍 남원리 205-18,남원읍사무소 주차장,33.2799398,126.7182775,clean
1957,제주특별자치도 서귀포시 남원읍 남원리 1147,남원 반석아파트 앞,33.28340407,126.7078155,clean
1958,제주특별자치도 서귀포시 남원읍 남원리 2419-9,신성동 3거리,33.2746036,126.6931707,clean
1959,제주특별자치도 서귀포시 남원읍 남원리 70-3,씨사이드홈,33.28039329,126.7238844,clean
1960,제주특별자치도 서귀포시 남원읍 위미리 4140-5,위미초등학교 뒤,33.274285,126.651893,clean
1961,제주특별자치도 서귀포시 남원읍 신례리 26-7,공천포식당 동쪽,33.267016,126.643805,clean
1962,제주특별자치도 서귀포시 남원읍 신례리 74,맹사리체육공원 내,33.263328,126.6393,clean
1963,제주특별자치도 서귀포시 남원읍 신례리 72-19,공천포구,33.26265,126.641455,clean
1964,제주특별자치도 서귀포시 남원읍 태흥리 950-3,금성동교차로 남쪽 200m,33.28597222,126.740455,clean
1965,제주특별자치도 서귀포시 남원읍 신례리 730-1,신례초등학교 서쪽 100m,33.28308318,126.6293875,clean
1966,제주특별자치도 서귀포시 남원읍 한남리 672-3,한남리사무소 서쪽 500m,33.311235,126.691404,clean
1967,제주특별자치도 서귀포시 남원읍 위미리 491-1,대성동사거리 북쪽,33.291851,126.679378,clean
1968,제주특별자치도 서귀포시 남원읍 위미리 2937-2,위미1리 어촌계 북쪽,33.27102034,126.6586934,clean
1969,제주특별자치도 서귀포시 남원읍 위미리 2061-2,위미중학교 인근,126.664417,33.279801,clean
1970,제주특별자치도 서귀포시 남원읍 위미리 1664-3,신제가든 옆,33.27496941,126.6679908,clean
1971,제주특별자치도 서귀포시 남원읍 남원리 84-2,장터가든 맞은편 주차장,33.2788229,126.7192599,clean
1972,제주특별자치도 서귀포시 남원읍 남원리 1500,청소년문화의집 인근,33.28096544,126.7090903,clean
1973,제주특별자치도 서귀포시 남원읍 남원리 1226-2,동부노인복지회관 게이트볼장 앞,33.2840978,126.713092,clean
1974,제주특별자치도 서귀포시 남원읍 남원리 1451-4,남원생활체육관 진입로,33.2757734,126.7040761,clean
1975,제주특별자치도 서귀포시 남원읍 남원리 19-6,남원LH 아파트 북쪽,33.2820123,126.720172,clean
1976,제주특별자치도 서귀포시 남원읍 태흥리 974-3,태흥초등학교 서쪽,33.285651,126.742474,clean
1977,제주특별자치도 서귀포시 남원읍 의귀리 1434 ,수림식당 서쪽 150m 다리,33.3094018,126.7104725,clean
1978,제주특별자치도 서귀포시 남원읍 한남리 58,리사무소 동쪽 500m 인근,33.313225,126.70066,clean
1979,제주특별자치도 서귀포시 남원읍 한남리 1656-2,한남리 노인회관 북쪽,33.31253219,126.6950942,clean
1980,제주특별자치도 서귀포시 남원읍 태흥리 1804-1,태흥1리 표지석 옆,33.282441,126.730467,clean
1981,제주특별자치도 서귀포시 남원읍 태흥리 1264-2,태흥1리 교차로 입구 남쪽,33.28580288,126.7337095,clean
1982,제주특별자치도 서귀포시 남원읍 태흥리 1337,태흥전기 옆,33.28333489,126.734872,clean
1983,제주특별자치도 서귀포시 남원읍 남원리 381,남원2리 의례회관,33.29418883,126.7114427,clean
1984,제주특별자치도 서귀포시 남원읍 태흥리 63-6,태흥3리 마을운동장 서쪽,33.289915,126.757621,clean
1985,제주특별자치도 서귀포시 남원읍 남원리 314-1,남원2리 리사무소 남쪽,33.29012615,126.7122463,clean
1986,제주특별자치도 서귀포시 남원읍 신례리 1223,신례교,33.29311511,126.6253169,clean
1987,제주특별자치도 서귀포시 남원읍 의귀리 1628-2,의귀리 돗물교,33.3151638,126.7133162,clean
1988,제주특별자치도 서귀포시 남원읍 신례리 1641-5,신례리 한라산 풍경 대각선,33.294973,126.622999,clean
1989,제주특별자치도 서귀포시 남원읍 의귀리 964-1,토지식당 옆,33.3020596,126.7173362,clean
1990,제주특별자치도 서귀포시 남원읍 의귀리 1482-5,의귀리사무소 주차장,33.31033951,126.7133052,clean
1991,제주특별자치도 서귀포시 남원읍 신흥리 1263-2,동백가든,33.320922,126.749307,clean
1992,제주특별자치도 서귀포시 성산읍 고성리 1085,태성주택 앞,33.44950523,126.909775,clean
1993,제주특별자치도 서귀포시 성산읍 고성리 1090-22,창명빌라 앞,33.448064,126.911441,clean
1994,제주특별자치도 서귀포시 성산읍 신천리 439,신천리 마을안,33.34216207,126.8500949,clean
1995,제주특별자치도 서귀포시 성산읍 신천리 352-7 ,신천리어촌계 앞,33.3397587,126.8530361,clean
1996,제주특별자치도 서귀포시 성산읍 신풍리 505-2 ,어멍아방잔치마을 안,33.3626601,126.8384553,clean
1997,제주특별자치도 서귀포시 성산읍 삼달리 684-4,삼달리 마을 안,33.37261163,126.8470682,clean
1998,제주특별자치도 서귀포시 성산읍 삼달리 1220-5,삼달리 새마을 창고 앞,33.37090736,126.8425795,clean
1999,제주특별자치도 서귀포시 성산읍 난산리 2971,모구리야영장,33.40585335,126.8207369,clean
2000,제주특별자치도 서귀포시 성산읍 수산리 2790,양수도마을 안,33.43485506,126.8555792,clean
2001,제주특별자치도 서귀포시 성산읍 고성리 1618-1,고성 진우파크빌 앞,33.44541927,126.9051288,clean
2002,제주특별자치도 서귀포시 성산읍 삼달리 29-2,삼달2리 마을회관 안,33.36940861,126.8687196,clean
2003,제주특별자치도 서귀포시 성산읍 시흥리 763-3,시흥리 (구)마을회관 뒤,33.47394172,126.8994474,clean
2004,제주특별자치도 서귀포시 성산읍 시흥리 109-3,시흥리 경로당 맞은편,33.47392745,126.9041941,clean
2005,제주특별자치도 서귀포시 성산읍 시흥리 980-36 ,시흥리 펌프장 앞,33.4754902,126.8982141,clean
2006,제주특별자치도 서귀포시 성산읍 시흥리 575-4,시흥리 마을 안(상동),33.4731339,126.8937113,clean
2007,제주특별자치도 서귀포시 성산읍 시흥리 700-1,시흥 반석주택,33.47210998,126.8998541,clean
2008,제주특별자치도 서귀포시 성산읍 신천리 556-2,신천리 취락구조,33.3465987,126.8521838,clean
2009,제주특별자치도 서귀포시 성산읍 오조리 61-26,성산(오조)성당 앞,33.4534484,126.9122516,clean
2010,제주특별자치도 서귀포시 성산읍 난산리 1108,난산리 복지회관 안,33.40077333,126.8713598,clean
2011,제주특별자치도 서귀포시 성산읍 난산리 1122,난산리 마을 안,33.3985315,126.8686693,clean
2012,제주특별자치도 서귀포시 성산읍 난산리 1029-4,난산 장수마을 사업장,33.39977833,126.8682913,clean
2013,제주특별자치도 서귀포시 성산읍 고성리 1040-1,고성리마을회관,33.4448401,126.9120212,clean
2014,제주특별자치도 서귀포시 성산읍 신천리 7-14,신천리 해녀탈의장 앞,33.349229,126.863081,clean
2015,제주특별자치도 서귀포시 성산읍 신천리 302-4,신천리 마을 앞,33.3431785,126.8514627,clean
2016,제주특별자치도 서귀포시 성산읍 삼달리 766-1,삼달1리사무소 앞,33.375743,126.846611,clean
2017,제주특별자치도 서귀포시 성산읍 삼달리 1240-3,신풍삼달로 중간,33.372849,126.843442,clean
2018,제주특별자치도 서귀포시 성산읍 삼달리 453-2,삼달1리 마을안(삼거리),33.37238829,126.8502408,clean
2019,제주특별자치도 서귀포시 성산읍 오조리 870,오조마을안(정자 옆),33.4586406,126.9119093,clean
2020,제주특별자치도 서귀포시 성산읍 오조리 90-23,오조펌프장,33.4603525,126.9148763,clean
2021,제주특별자치도 서귀포시 성산읍 오조리 709,오조 공중화장실 앞,33.4629411,126.9126023,clean
2022,제주특별자치도 서귀포시 성산읍 신풍리 17-3,신풍어촌계 탈의장 ,33.36232031,126.8672733,clean
2023,제주특별자치도 서귀포시 성산읍 오조리 1252-1 ,오조리 성산중기 옆,126.9059971,33.4638208,clean
2024,제주특별자치도 서귀포시 성산읍 고성리 298-68,고성 수협,33.449583,126.915748,clean
2025,제주특별자치도 서귀포시 성산읍 고성리 1389-3,고성sk1빌라 옆,33.45134794,126.9095279,clean
2026,제주특별자치도 서귀포시 성산읍 수산리 1199,수산1리 노인회관,33.4467694,126.8804078,clean
2027,제주특별자치도 서귀포시 성산읍 시흥리 12-72,시흥하동,33.4757824,126.9060751,clean
2028,제주특별자치도 서귀포시 성산읍 온평리 872-2,온평리사무소,33.407491,126.900065,clean
2029,제주특별자치도 서귀포시 성산읍 성산리 347-15,성산수협 건너편,33.47073189,126.9309076,clean
2030,제주특별자치도 서귀포시 성산읍 오조리 3-9,오조어촌계,33.4700058,126.9227795,clean
2031,제주특별자치도 서귀포시 성산읍 성산리 234-29,성산헤라호텔 건너편,33.46480731,126.9323452,clean
